,day,month,year,film,released,rating,review_link,film_link,numeric_rating,name,director,rating_value,released_event,url,image
178,16,Apr,2023,Johnny Guitar,1954,× ★★★★,,/marvelfan69/film/johnny-guitar/,8,Johnny Guitar,"[{'@type': 'Person', 'name': 'Nicholas Ray', 'sameAs': '/director/nicholas-ray/'}]",4.09,"[{'@type': 'PublicationEvent', 'startDate': '1954'}]",https://letterboxd.com/film/johnny-guitar/,https://a.ltrbxd.com/resized/film-poster/3/5/1/9/7/35197-johnny-guitar-0-230-0-345-crop.jpg?v=438ec5041e
179,14,Apr,2023,Duel,1971,×,,/marvelfan69/film/duel/,0,Duel,"[{'@type': 'Person', 'name': 'Steven Spielberg', 'sameAs': '/director/steven-spielberg/'}]",3.81,"[{'@type': 'PublicationEvent', 'startDate': '1971'}]",https://letterboxd.com/film/duel/,https://a.ltrbxd.com/resized/film-poster/5/1/3/1/3/51313-duel-0-230-0-345-crop.jpg?v=060df9199e
180,14,Apr,2023,Pandora and the Flying Dutchman,1951,×,,/marvelfan69/film/pandora-and-the-flying-dutchman/,0,Pandora and the Flying Dutchman,"[{'@type': 'Person', 'name': 'Albert Lewin', 'sameAs': '/director/albert-lewin/'}]",3.66,"[{'@type': 'PublicationEvent', 'startDate': '1951'}]",https://letterboxd.com/film/pandora-and-the-flying-dutchman/,https://a.ltrbxd.com/resized/film-poster/2/5/9/2/2/25922-pandora-and-the-flying-dutchman-0-230-0-345-crop.jpg?v=227921c3ca
181,13,Apr,2023,Psycho II,1983,×,,/marvelfan69/film/psycho-ii/,0,Psycho II,"[{'@type': 'Person', 'name': 'Richard Franklin', 'sameAs': '/director/richard-franklin/'}]",3.4,"[{'@type': 'PublicationEvent', 'startDate': '1983'}]",https://letterboxd.com/film/psycho-ii/,https://a.ltrbxd.com/resized/film-poster/4/6/0/9/6/46096-psycho-ii-0-230-0-345-crop.jpg?v=bdec74fd0b
182,12,Apr,2023,Body Double,1984,× ★★★★,,/marvelfan69/film/body-double/,8,Body Double,"[{'@type': 'Person', 'name': 'Brian De Palma', 'sameAs': '/director/brian-de-palma/'}]",3.77,"[{'@type': 'PublicationEvent', 'startDate': '1984'}]",https://letterboxd.com/film/body-double/,https://a.ltrbxd.com/resized/film-poster/4/5/2/4/1/45241-body-double-0-230-0-345-crop.jpg?v=00eec82639
183,10,Apr,2023,Re-Animator,1985,× ★★★,,/marvelfan69/film/re-animator/,6,Re-Animator,"[{'@type': 'Person', 'name': 'Stuart Gordon', 'sameAs': '/director/stuart-gordon/'}]",3.76,"[{'@type': 'PublicationEvent', 'startDate': '1985'}]",https://letterboxd.com/film/re-animator/,https://a.ltrbxd.com/resized/sm/upload/wd/b8/27/m3/hJnP2O0uTuh8HsR094WLTi3sQwc-0-230-0-345-crop.jpg?v=229c35a394
184,09,Apr,2023,The Last Temptation of Christ,1988,× ★★★½,,/marvelfan69/film/the-last-temptation-of-christ/,7,The Last Temptation of Christ,"[{'@type': 'Person', 'name': 'Martin Scorsese', 'sameAs': '/director/martin-scorsese/'}]",3.91,"[{'@type': 'PublicationEvent', 'startDate': '1988'}]",https://letterboxd.com/film/the-last-temptation-of-christ/,https://a.ltrbxd.com/resized/film-poster/4/5/6/5/2/45652-the-last-temptation-of-christ-0-230-0-345-crop.jpg?v=bc15d11cd8
185,06,Apr,2023,Monsieur Verdoux,1947,× ★★★½,,/marvelfan69/film/monsieur-verdoux/,7,Monsieur Verdoux,"[{'@type': 'Person', 'name': 'Charlie Chaplin', 'sameAs': '/director/charlie-chaplin/'}]",3.96,"[{'@type': 'PublicationEvent', 'startDate': '1947'}]",https://letterboxd.com/film/monsieur-verdoux/,https://a.ltrbxd.com/resized/film-poster/3/1/9/0/8/31908-monsieur-verdoux-0-230-0-345-crop.jpg?v=ba8e256933
186,05,Apr,2023,The Great Dictator,1940,× ★★★★,,/marvelfan69/film/the-great-dictator/,8,The Great Dictator,"[{'@type': 'Person', 'name': 'Charlie Chaplin', 'sameAs': '/director/charlie-chaplin/'}]",4.32,"[{'@type': 'PublicationEvent', 'startDate': '1940'}]",https://letterboxd.com/film/the-great-dictator/,https://a.ltrbxd.com/resized/film-poster/5/1/2/3/8/51238-the-great-dictator-0-230-0-345-crop.jpg?v=77c9151f10
187,04,Apr,2023,A Nightmare on Elm Street,1984,× ★★★½,,/marvelfan69/film/a-nightmare-on-elm-street/,7,A Nightmare on Elm Street,"[{'@type': 'Person', 'name': 'Wes Craven', 'sameAs': '/director/wes-craven/'}]",3.73,"[{'@type': 'PublicationEvent', 'startDate': '1984'}]",https://letterboxd.com/film/a-nightmare-on-elm-street/,https://a.ltrbxd.com/resized/film-poster/5/1/7/0/8/51708-a-nightmare-on-elm-street-0-230-0-345-crop.jpg?v=659352ad1f
188,03,Apr,2023,Easy Rider,1969,× ★★★★,,/marvelfan69/film/easy-rider/,8,Easy Rider,"[{'@type': 'Person', 'name': 'Dennis Hopper', 'sameAs': '/director/dennis-hopper/'}]",3.75,"[{'@type': 'PublicationEvent', 'startDate': '1969'}]",https://letterboxd.com/film/easy-rider/,https://a.ltrbxd.com/resized/film-poster/5/1/5/0/0/51500-easy-rider-0-230-0-345-crop.jpg?v=545a328b75
189,01,Apr,2023,The Great Silence,1968,× ★★★½,,/marvelfan69/film/the-great-silence/,7,The Great Silence,"[{'@type': 'Person', 'name': 'Sergio Corbucci', 'sameAs': '/director/sergio-corbucci/'}]",4.12,"[{'@type': 'PublicationEvent', 'startDate': '1968'}]",https://letterboxd.com/film/the-great-silence/,https://a.ltrbxd.com/resized/sm/upload/6o/3u/jq/67/6UVH3OY6D56SKumoD40ettf9Lyu-0-230-0-345-crop.jpg?v=6580dae343
190,29,Mar,2023,The Funhouse,1981,× ★★★,,/marvelfan69/film/the-funhouse/,6,The Funhouse,"[{'@type': 'Person', 'name': 'Tobe Hooper', 'sameAs': '/director/tobe-hooper/'}]",3.07,"[{'@type': 'PublicationEvent', 'startDate': '1981'}]",https://letterboxd.com/film/the-funhouse/,https://a.ltrbxd.com/resized/film-poster/4/3/7/8/9/43789-the-funhouse-0-230-0-345-crop.jpg?v=2191ed70c1
191,28,Mar,2023,Escape from New York,1981,× ★★★,,/marvelfan69/film/escape-from-new-york/,6,Escape from New York,"[{'@type': 'Person', 'name': 'John Carpenter', 'sameAs': '/director/john-carpenter/'}]",3.64,"[{'@type': 'PublicationEvent', 'startDate': '1981'}]",https://letterboxd.com/film/escape-from-new-york/,https://a.ltrbxd.com/resized/sm/upload/ft/7g/e0/y0/50aa3ZKcDF0c3r6nqY5I4jP1xnp-0-230-0-345-crop.jpg?v=5fc0a2486a
192,26,Mar,2023,Carlito's Way,1993,× ★★★★,,/marvelfan69/film/carlitos-way/,8,Carlito's Way,"[{'@type': 'Person', 'name': 'Brian De Palma', 'sameAs': '/director/brian-de-palma/'}]",4.05,"[{'@type': 'PublicationEvent', 'startDate': '1993'}]",https://letterboxd.com/film/carlitos-way/,https://a.ltrbxd.com/resized/film-poster/4/8/4/7/3/48473-carlito-s-way-0-230-0-345-crop.jpg?v=62c2c5eb07
193,22,Mar,2023,Y Tu Mamá También,2001,× ★★★★½,,/marvelfan69/film/y-tu-mama-tambien/1/,9,Y Tu Mamá También,"[{'@type': 'Person', 'name': 'Alfonso Cuarón', 'sameAs': '/director/alfonso-cuaron/'}]",4.2,"[{'@type': 'PublicationEvent', 'startDate': '2001'}]",https://letterboxd.com/film/y-tu-mama-tambien/,https://a.ltrbxd.com/resized/film-poster/5/1/0/6/8/51068-y-tu-mama-tambien-0-230-0-345-crop.jpg?v=1052852218
194,21,Mar,2023,I Walked with a Zombie,1943,×,,/marvelfan69/film/i-walked-with-a-zombie/,0,I Walked with a Zombie,"[{'@type': 'Person', 'name': 'Jacques Tourneur', 'sameAs': '/director/jacques-tourneur/'}]",3.66,"[{'@type': 'PublicationEvent', 'startDate': '1943'}]",https://letterboxd.com/film/i-walked-with-a-zombie/,https://a.ltrbxd.com/resized/film-poster/3/4/7/7/8/34778-i-walked-with-a-zombie-0-230-0-345-crop.jpg?v=10c561ee93
195,21,Mar,2023,Night of the Demon,1957,×,,/marvelfan69/film/night-of-the-demon/,0,Night of the Demon,"[{'@type': 'Person', 'name': 'Jacques Tourneur', 'sameAs': '/director/jacques-tourneur/'}]",3.78,"[{'@type': 'PublicationEvent', 'startDate': '1957'}]",https://letterboxd.com/film/night-of-the-demon/,https://a.ltrbxd.com/resized/film-poster/3/6/2/8/6/36286-night-of-the-demon-0-230-0-345-crop.jpg?v=e0f9a4df32
196,20,Mar,2023,Cure,1997,× ★★★★,,/marvelfan69/film/cure/,8,Cure,"[{'@type': 'Person', 'name': 'Kiyoshi Kurosawa', 'sameAs': '/director/kiyoshi-kurosawa/'}]",4.25,"[{'@type': 'PublicationEvent', 'startDate': '1997'}]",https://letterboxd.com/film/cure/,https://a.ltrbxd.com/resized/film-poster/2/8/1/9/5/28195-cure-0-230-0-345-crop.jpg?v=74a48c4849
197,15,Mar,2023,Amateur,1994,× ★★★,,/marvelfan69/film/amateur/,6,Amateur,"[{'@type': 'Person', 'name': 'Hal Hartley', 'sameAs': '/director/hal-hartley/'}]",3.56,"[{'@type': 'PublicationEvent', 'startDate': '1994'}]",https://letterboxd.com/film/amateur/,https://a.ltrbxd.com/resized/film-poster/3/2/2/2/8/32228-amateur-0-230-0-345-crop.jpg?v=f61e7b4cfa
198,08,Mar,2023,In Bruges,2008,× ★★★★,,/marvelfan69/film/in-bruges/,8,In Bruges,"[{'@type': 'Person', 'name': 'Martin McDonagh', 'sameAs': '/director/martin-mcdonagh/'}]",4.11,"[{'@type': 'PublicationEvent', 'startDate': '2008'}]",https://letterboxd.com/film/in-bruges/,https://a.ltrbxd.com/resized/film-poster/4/7/8/0/9/47809-in-bruges-0-230-0-345-crop.jpg?v=616745d99a
199,28,Feb,2023,The Menu,2022,× ★★½,/marvelfan69/film/the-menu-2022/,/marvelfan69/film/the-menu-2022/,5,The Menu,"[{'@type': 'Person', 'name': 'Mark Mylod', 'sameAs': '/director/mark-mylod/'}]",3.53,"[{'@type': 'PublicationEvent', 'startDate': '2022'}]",https://letterboxd.com/film/the-menu-2022/,https://a.ltrbxd.com/resized/film-poster/5/2/1/3/2/3/521323-the-menu-0-230-0-345-crop.jpg?v=d00a0d03a8
200,26,Feb,2023,The Green Ray,1986,× ★★★★,,/marvelfan69/film/the-green-ray/,8,The Green Ray,"[{'@type': 'Person', 'name': 'Éric Rohmer', 'sameAs': '/director/eric-rohmer/'}]",4.17,"[{'@type': 'PublicationEvent', 'startDate': '1986'}]",https://letterboxd.com/film/the-green-ray/,https://a.ltrbxd.com/resized/film-poster/1/1/2/0/3/11203-the-green-ray-0-230-0-345-crop.jpg?v=54079b1505
201,19,Feb,2023,Happiness,1998,× ★★★½,,/marvelfan69/film/happiness/,7,Happiness,"[{'@type': 'Person', 'name': 'Todd Solondz', 'sameAs': '/director/todd-solondz/'}]",3.96,"[{'@type': 'PublicationEvent', 'startDate': '1998'}]",https://letterboxd.com/film/happiness/,https://a.ltrbxd.com/resized/film-poster/4/5/9/9/3/45993-happiness-0-230-0-345-crop.jpg?v=6a13cdff52
202,13,Feb,2023,Love in the Afternoon,1972,× ★★★★,,/marvelfan69/film/love-in-the-afternoon-1972/,8,Love in the Afternoon,"[{'@type': 'Person', 'name': 'Éric Rohmer', 'sameAs': '/director/eric-rohmer/'}]",4.02,"[{'@type': 'PublicationEvent', 'startDate': '1972'}]",https://letterboxd.com/film/love-in-the-afternoon-1972/,https://a.ltrbxd.com/resized/film-poster/4/4/7/8/5/44785-love-in-the-afternoon-0-230-0-345-crop.jpg?v=e5a1bc73cc
203,05,Feb,2023,Puss in Boots: The Last Wish,2022,× ★★★,,/marvelfan69/film/puss-in-boots-the-last-wish/,6,Puss in Boots: The Last Wish,"[{'@type': 'Person', 'name': 'Joel Crawford', 'sameAs': '/director/joel-crawford/'}]",4.14,"[{'@type': 'PublicationEvent', 'startDate': '2022'}]",https://letterboxd.com/film/puss-in-boots-the-last-wish/,https://a.ltrbxd.com/resized/film-poster/2/4/2/2/8/5/242285-puss-in-boots-the-last-wish-0-230-0-345-crop.jpg?v=9e9109c5cd
204,02,Feb,2023,The Child,2005,× ★★★½,,/marvelfan69/film/the-child/,7,The Child,"[{'@type': 'Person', 'name': 'Luc Dardenne', 'sameAs': '/director/luc-dardenne/'}, {'@type': 'Person', 'name': 'Jean-Pierre Dardenne', 'sameAs': '/director/jean-pierre-dardenne/'}]",3.87,"[{'@type': 'PublicationEvent', 'startDate': '2005'}]",https://letterboxd.com/film/the-child/,https://a.ltrbxd.com/resized/film-poster/4/5/2/5/6/45256-the-child-0-230-0-345-crop.jpg?v=3df87e9d6e
205,27,Jan,2023,"sex, lies, and videotape",1989,× ★★★★,,/marvelfan69/film/sex-lies-and-videotape/,8,"sex, lies, and videotape","[{'@type': 'Person', 'name': 'Steven Soderbergh', 'sameAs': '/director/steven-soderbergh/'}]",3.86,"[{'@type': 'PublicationEvent', 'startDate': '1989'}]",https://letterboxd.com/film/sex-lies-and-videotape/,https://a.ltrbxd.com/resized/film-poster/5/1/0/5/2/51052-sex-lies-and-videotape-0-230-0-345-crop.jpg?v=98a7b851e4
206,25,Jan,2023,The Banshees of Inisherin,2022,× ★★★½,,/marvelfan69/film/the-banshees-of-inisherin/,7,The Banshees of Inisherin,"[{'@type': 'Person', 'name': 'Martin McDonagh', 'sameAs': '/director/martin-mcdonagh/'}]",4.11,"[{'@type': 'PublicationEvent', 'startDate': '2022'}]",https://letterboxd.com/film/the-banshees-of-inisherin/,https://a.ltrbxd.com/resized/film-poster/5/9/8/8/8/2/598882-the-banshees-of-inisherin-0-230-0-345-crop.jpg?v=933f9af6e7
207,24,Jan,2023,RoboCop,1987,× ★★★½,,/marvelfan69/film/robocop-directors-cut/,7,RoboCop,"[{'@type': 'Person', 'name': 'Paul Verhoeven', 'sameAs': '/director/paul-verhoeven-3/'}]",3.92,"[{'@type': 'PublicationEvent', 'startDate': '1987'}]",https://letterboxd.com/film/robocop-directors-cut/,https://a.ltrbxd.com/resized/sm/upload/dz/ke/a9/9m/robocop-0-230-0-345-crop.jpg?v=46efa9f76c
208,22,Jan,2023,Claire's Camera,2017,× ★★★,,/marvelfan69/film/claires-camera/,6,Claire's Camera,"[{'@type': 'Person', 'name': 'Hong Sang-soo', 'sameAs': '/director/hong-sang-soo/'}]",3.48,"[{'@type': 'PublicationEvent', 'startDate': '2017'}]",https://letterboxd.com/film/claires-camera/,https://a.ltrbxd.com/resized/sm/upload/9z/ig/h4/gy/n12X1HWLOLQXmh781WvG8McLuDI-0-230-0-345-crop.jpg?v=a9fe51995e
209,15,Jan,2023,Close-Up,1990,× ★★★★,,/marvelfan69/film/close-up/,8,Close-Up,"[{'@type': 'Person', 'name': 'Abbas Kiarostami', 'sameAs': '/director/abbas-kiarostami/'}]",4.42,"[{'@type': 'PublicationEvent', 'startDate': '1990'}]",https://letterboxd.com/film/close-up/,https://a.ltrbxd.com/resized/sm/upload/t8/k4/3s/ts/xrgd24H2WnZVeiWDnnJxHkC7UVY-0-230-0-345-crop.jpg?v=8ef4459add
210,14,Jan,2023,The Killing,1956,× ★★★½,,/marvelfan69/film/the-killing/,7,The Killing,"[{'@type': 'Person', 'name': 'Stanley Kubrick', 'sameAs': '/director/stanley-kubrick/'}]",3.99,"[{'@type': 'PublicationEvent', 'startDate': '1956'}]",https://letterboxd.com/film/the-killing/,https://a.ltrbxd.com/resized/film-poster/5/1/8/0/9/51809-the-killing-0-230-0-345-crop.jpg?v=e5e7dfa2a2
211,11,Jan,2023,8½,1963,× ★★★,,/marvelfan69/film/8-half/,6,8½,"[{'@type': 'Person', 'name': 'Federico Fellini', 'sameAs': '/director/federico-fellini/'}]",4.3,"[{'@type': 'PublicationEvent', 'startDate': '1963'}]",https://letterboxd.com/film/8-half/,https://a.ltrbxd.com/resized/sm/upload/qt/2y/ms/4w/5pQlc8dp5dXzWg1yM70DZrsDpOl-0-230-0-345-crop.jpg?v=17965d9ac6
212,09,Jan,2023,Neil Young: Heart of Gold,2006,× ★★★★,/marvelfan69/film/neil-young-heart-of-gold/,/marvelfan69/film/neil-young-heart-of-gold/,8,Neil Young: Heart of Gold,"[{'@type': 'Person', 'name': 'Jonathan Demme', 'sameAs': '/director/jonathan-demme/'}]",3.71,"[{'@type': 'PublicationEvent', 'startDate': '2006'}]",https://letterboxd.com/film/neil-young-heart-of-gold/,https://a.ltrbxd.com/resized/film-poster/4/2/1/9/3/42193-neil-young-heart-of-gold-0-230-0-345-crop.jpg?v=51075dca72
213,08,Jan,2023,Junebug,2005,× ★★½,,/marvelfan69/film/junebug/,5,Junebug,"[{'@type': 'Person', 'name': 'Phil Morrison', 'sameAs': '/director/phil-morrison/'}]",3.53,"[{'@type': 'PublicationEvent', 'startDate': '2005'}]",https://letterboxd.com/film/junebug/,https://a.ltrbxd.com/resized/film-poster/5/1/0/2/3/51023-junebug-0-230-0-345-crop.jpg?v=31c09d0cd1
214,07,Jan,2023,L'Argent,1983,× ★★½,,/marvelfan69/film/largent-1983/,5,L'Argent,"[{'@type': 'Person', 'name': 'Robert Bresson', 'sameAs': '/director/robert-bresson/'}]",3.99,"[{'@type': 'PublicationEvent', 'startDate': '1983'}]",https://letterboxd.com/film/largent-1983/,https://a.ltrbxd.com/resized/film-poster/2/2/9/5/4/22954-l-argent-0-230-0-345-crop.jpg?v=3d088030ca
215,06,Jan,2023,A Confucian Confusion,1994,× ★★★★,,/marvelfan69/film/a-confucian-confusion/,8,A Confucian Confusion,"[{'@type': 'Person', 'name': 'Edward Yang', 'sameAs': '/director/edward-yang/'}]",3.98,"[{'@type': 'PublicationEvent', 'startDate': '1994'}]",https://letterboxd.com/film/a-confucian-confusion/,https://a.ltrbxd.com/resized/film-poster/1/1/8/3/7/11837-a-confucian-confusion-0-230-0-345-crop.jpg?v=d71ebbbe5e
216,05,Jan,2023,Kimi,2022,× ★★½,,/marvelfan69/film/kimi/,5,Kimi,"[{'@type': 'Person', 'name': 'Steven Soderbergh', 'sameAs': '/director/steven-soderbergh/'}]",3.13,"[{'@type': 'PublicationEvent', 'startDate': '2022'}]",https://letterboxd.com/film/kimi/,https://a.ltrbxd.com/resized/film-poster/7/1/7/9/7/2/717972-kimi-0-230-0-345-crop.jpg?v=c74a5a4d79
217,05,Jan,2023,Nope,2022,× ★★½,,/marvelfan69/film/nope/,5,Nope,"[{'@type': 'Person', 'name': 'Jordan Peele', 'sameAs': '/director/jordan-peele/'}]",3.71,"[{'@type': 'PublicationEvent', 'startDate': '2022'}]",https://letterboxd.com/film/nope/,https://a.ltrbxd.com/resized/film-poster/6/8/2/5/4/7/682547-nope-0-230-0-345-crop.jpg?v=d6a6158cc3
218,30,Dec,2022,Glass Onion,2022,× ★★½,,/marvelfan69/film/glass-onion/1/,5,Glass Onion,"[{'@type': 'Person', 'name': 'Rian Johnson', 'sameAs': '/director/rian-johnson/'}]",3.44,"[{'@type': 'PublicationEvent', 'startDate': '2022'}]",https://letterboxd.com/film/glass-onion/,https://a.ltrbxd.com/resized/film-poster/5/8/6/7/2/3/586723-glass-onion-a-knives-out-mystery-0-230-0-345-crop.jpg?v=33896b35cf
219,19,Dec,2022,Bullet Train,2022,× ★½,,/marvelfan69/film/bullet-train/,3,Bullet Train,"[{'@type': 'Person', 'name': 'David Leitch', 'sameAs': '/director/david-leitch/'}]",3.55,"[{'@type': 'PublicationEvent', 'startDate': '2022'}]",https://letterboxd.com/film/bullet-train/,https://a.ltrbxd.com/resized/film-poster/6/4/1/9/6/1/641961-bullet-train-0-230-0-345-crop.jpg?v=9245faa1ba
220,18,Dec,2022,Avatar: The Way of Water,2022,× ★★★½,,/marvelfan69/film/avatar-the-way-of-water/,7,Avatar: The Way of Water,"[{'@type': 'Person', 'name': 'James Cameron', 'sameAs': '/director/james-cameron/'}]",3.61,"[{'@type': 'PublicationEvent', 'startDate': '2022'}]",https://letterboxd.com/film/avatar-the-way-of-water/,https://a.ltrbxd.com/resized/film-poster/6/3/0/5/8/63058-avatar-the-way-of-water-0-230-0-345-crop.jpg?v=cc3269e69d
221,17,Dec,2022,"Paris, Texas",1984,× ★★★★½,,/marvelfan69/film/paris-texas/1/,9,"Paris, Texas","[{'@type': 'Person', 'name': 'Wim Wenders', 'sameAs': '/director/wim-wenders/'}]",4.39,"[{'@type': 'PublicationEvent', 'startDate': '1984'}]",https://letterboxd.com/film/paris-texas/,https://a.ltrbxd.com/resized/film-poster/5/1/4/6/9/51469-paris-texas-0-230-0-345-crop.jpg?v=c8f2743612
222,14,Dec,2022,Surf's Up,2007,× ★★★,,/marvelfan69/film/surfs-up/,6,Surf's Up,"[{'@type': 'Person', 'name': 'Chris Buck', 'sameAs': '/director/chris-buck/'}, {'@type': 'Person', 'name': 'Ash Brannon', 'sameAs': '/director/ash-brannon/'}]",3.6,"[{'@type': 'PublicationEvent', 'startDate': '2007'}]",https://letterboxd.com/film/surfs-up/,https://a.ltrbxd.com/resized/film-poster/4/7/1/8/8/47188-surf-s-up-0-230-0-345-crop.jpg?v=df58128c8b
223,11,Dec,2022,Café Lumière,2003,× ★★★,,/marvelfan69/film/cafe-lumiere/,6,Café Lumière,"[{'@type': 'Person', 'name': 'Hou Hsiao-hsien', 'sameAs': '/director/hou-hsiao-hsien/'}]",3.69,"[{'@type': 'PublicationEvent', 'startDate': '2003'}]",https://letterboxd.com/film/cafe-lumiere/,https://a.ltrbxd.com/resized/film-poster/1/3/3/7/7/13377-cafe-lumiere-0-230-0-345-crop.jpg?v=840d0618cb
224,09,Dec,2022,Spielberg,2017,×,,/marvelfan69/film/spielberg/,0,Spielberg,"[{'@type': 'Person', 'name': 'Susan Lacy', 'sameAs': '/director/susan-lacy/'}]",3.79,"[{'@type': 'PublicationEvent', 'startDate': '2017'}]",https://letterboxd.com/film/spielberg/,https://a.ltrbxd.com/resized/sm/upload/12/pc/4y/rj/2AAvIR2PHoxNITgLDOkXXlWLlua-0-230-0-345-crop.jpg?v=b4e0c88c77
225,09,Dec,2022,The Fabelmans,2022,× ★★★★,,/marvelfan69/film/the-fabelmans/,8,The Fabelmans,"[{'@type': 'Person', 'name': 'Steven Spielberg', 'sameAs': '/director/steven-spielberg/'}]",4.01,"[{'@type': 'PublicationEvent', 'startDate': '2022'}]",https://letterboxd.com/film/the-fabelmans/,https://a.ltrbxd.com/resized/film-poster/7/2/1/2/8/8/721288-the-fabelmans-0-230-0-345-crop.jpg?v=93ea6717b8
226,08,Dec,2022,The Unbelievable Truth,1989,× ★★★★,,/marvelfan69/film/the-unbelievable-truth/,8,The Unbelievable Truth,"[{'@type': 'Person', 'name': 'Hal Hartley', 'sameAs': '/director/hal-hartley/'}]",3.79,"[{'@type': 'PublicationEvent', 'startDate': '1989'}]",https://letterboxd.com/film/the-unbelievable-truth/,https://a.ltrbxd.com/resized/film-poster/2/6/0/5/0/26050-the-unbelievable-truth-0-230-0-345-crop.jpg?v=122d024190
227,04,Dec,2022,Top Gun: Maverick,2022,× ★★★½,,/marvelfan69/film/top-gun-maverick/,7,Top Gun: Maverick,"[{'@type': 'Person', 'name': 'Joseph Kosinski', 'sameAs': '/director/joseph-kosinski/'}]",3.98,"[{'@type': 'PublicationEvent', 'startDate': '2022'}]",https://letterboxd.com/film/top-gun-maverick/,https://a.ltrbxd.com/resized/film-poster/2/9/3/4/6/5/293465-top-gun-maverick-0-230-0-345-crop.jpg?v=9f8af0f61b
228,03,Dec,2022,Uncle Boonmee Who Can Recall His Past Lives,2010,× ★★★,,/marvelfan69/film/uncle-boonmee-who-can-recall-his-past-lives/,6,Uncle Boonmee Who Can Recall His Past Lives,"[{'@type': 'Person', 'name': 'Apichatpong Weerasethakul', 'sameAs': '/director/apichatpong-weerasethakul/'}]",3.91,"[{'@type': 'PublicationEvent', 'startDate': '2010'}]",https://letterboxd.com/film/uncle-boonmee-who-can-recall-his-past-lives/,https://a.ltrbxd.com/resized/sm/upload/ge/yz/cw/u5/i8KstBy8SRi3CfplaufDA5VQLmf-0-230-0-345-crop.jpg?v=e67a74fefc
229,29,Nov,2022,Knives Out,2019,× ★★★½,,/marvelfan69/film/knives-out-2019/1/,7,Knives Out,"[{'@type': 'Person', 'name': 'Rian Johnson', 'sameAs': '/director/rian-johnson/'}]",3.98,"[{'@type': 'PublicationEvent', 'startDate': '2019'}]",https://letterboxd.com/film/knives-out-2019/,https://a.ltrbxd.com/resized/film-poster/4/7/5/3/7/0/475370-knives-out-0-230-0-345-crop.jpg?v=7da76d742c
